pos	word	ratio*10000	covered*100
1113	policy	0.86	70.85
1114	fell	0.86	70.86
1115	female	0.86	70.86
1116	command	0.86	70.87
1117	mark	0.86	70.88
1118	access	0.86	70.89
1119	success	0.86	70.90
1120	image	0.86	70.91
1121	bay	0.86	70.92
1122	direction	0.85	70.92
1123	observed	0.85	70.93
1124	specific	0.85	70.94
1125	hot	0.85	70.95
1126	happened	0.85	70.96
1127	entered	0.85	70.97
1128	im	0.85	70.97
1129	owned	0.85	70.98
1130	quite	0.85	70.99
1131	mary	0.85	71.00
1132	meet	0.85	71.01
1133	cause	0.85	71.02
1134	response	0.85	71.03
1135	studio	0.85	71.03
1136	onto	0.84	71.04
1137	bit	0.84	71.05
1138	caused	0.84	71.06
1139	italian	0.84	71.07
1140	lips	0.84	71.08
1141	twenty	0.84	71.08
1142	assembly	0.84	71.09
1143	forced	0.84	71.10
1144	goal	0.84	71.11
1145	staff	0.84	71.12
1146	opening	0.84	71.13
1147	28	0.84	71.14
1148	relationship	0.84	71.14
1149	knowledge	0.84	71.15
1150	stopped	0.84	71.16
1151	queen	0.84	71.17
1152	26	0.84	71.18
1153	artist	0.84	71.19
1154	foundation	0.83	71.19
1155	carried	0.83	71.20
1156	1970	0.83	71.21
1157	sun	0.83	71.22
1158	presence	0.83	71.23
1159	mountain	0.83	71.24
1160	cold	0.83	71.24
1161	feature	0.83	71.25
1162	listed	0.83	71.26
1163	2022	0.83	71.27
1164	try	0.83	71.28
1165	practice	0.83	71.29
1166	personal	0.82	71.29
1167	read	0.82	71.30
1168	material	0.82	71.31
1169	roman	0.82	71.32
1170	regional	0.82	71.33
1171	ended	0.82	71.33
1172	larger	0.82	71.34
1173	author	0.82	71.35
1174	changes	0.82	71.36
1175	films	0.82	71.37
1176	gas	0.82	71.38
1177	temperature	0.82	71.38
1178	culture	0.81	71.39
1179	immediately	0.81	71.40
1180	covered	0.81	71.41
1181	27	0.81	71.42
1182	winning	0.81	71.42
1183	successful	0.81	71.43
1184	chapter	0.81	71.44
1185	dont	0.81	71.45
1186	richard	0.81	71.46
1187	mine	0.81	71.46
1188	theatre	0.81	71.47
1189	understand	0.81	71.48
1190	executive	0.81	71.49
1191	except	0.81	71.50
1192	nine	0.81	71.50
1193	website	0.81	71.51
1194	historical	0.81	71.52
1195	paris	0.81	71.53
1196	particularly	0.81	71.54
1197	giving	0.80	71.55
1198	justice	0.80	71.55
1199	functions	0.80	71.56
1200	student	0.80	71.57
1201	charge	0.80	71.58
1202	congress	0.80	71.59
1203	provides	0.80	71.59
1204	anti	0.80	71.60
1205	issues	0.80	71.61
1206	formation	0.80	71.62
1207	edge	0.80	71.63
1208	initially	0.80	71.63
1209	los	0.80	71.64
1210	expected	0.80	71.65
1211	job	0.80	71.66
1212	direct	0.79	71.66
1213	starting	0.79	71.67
1214	directly	0.79	71.68
1215	okay	0.79	71.69
1216	catholic	0.79	71.70
1217	plant	0.79	71.70
1218	beyond	0.79	71.71
1219	cover	0.79	71.72
1220	month	0.79	71.73
1221	attended	0.79	71.74
1222	forest	0.79	71.74
1223	step	0.79	71.75
1224	native	0.79	71.76
1225	issue	0.78	71.77
1226	compared	0.78	71.78
1227	bring	0.78	71.78
1228	feeling	0.78	71.79
1229	latter	0.78	71.80
1230	agreement	0.78	71.81
1231	location	0.78	71.81
1232	likely	0.78	71.82
1233	bar	0.78	71.83
1234	ireland	0.78	71.84
1235	approximately	0.78	71.85
1236	tree	0.78	71.85
1237	1999	0.78	71.86
1238	jack	0.78	71.87
1239	experience	0.78	71.88
1240	ask	0.77	71.88
1241	square	0.77	71.89
1242	kill	0.77	71.90
1243	allow	0.77	71.91
1244	holding	0.77	71.92
1245	double	0.77	71.92
1246	rose	0.77	71.93
1247	contract	0.77	71.94
1248	skin	0.77	71.95
1249	average	0.77	71.95
1250	weeks	0.77	71.96
1251	phone	0.77	71.97
1252	account	0.77	71.98
1253	smith	0.77	71.98
1254	remains	0.77	71.99
1255	breath	0.76	72.00
1256	contains	0.76	72.01
1257	computer	0.76	72.02
1258	religious	0.76	72.02
1259	fields	0.76	72.03
1260	everyone	0.76	72.04
1261	administration	0.76	72.05
1262	critical	0.76	72.05
1263	girls	0.76	72.06
1264	parliament	0.76	72.07
1265	nodded	0.76	72.08
1266	speed	0.76	72.08
1267	spin	0.76	72.09
1268	appearance	0.76	72.10
1269	mostly	0.76	72.11
1270	hope	0.76	72.11
1271	legal	0.76	72.12
1272	texas	0.76	72.13
1273	hell	0.76	72.14
1274	represented	0.76	72.14
1275	cost	0.76	72.15
1276	anyone	0.76	72.16
1277	prince	0.76	72.17
1278	husband	0.76	72.17
1279	mission	0.75	72.18
1280	40	0.75	72.19
1281	believed	0.75	72.20
1282	offered	0.75	72.21
1283	noted	0.75	72.21
1284	text	0.75	72.22
1285	global	0.75	72.23
1286	airport	0.75	72.24
1287	ready	0.75	72.24
1288	stand	0.75	72.25
1289	glass	0.75	72.26
1290	completely	0.75	72.27
1291	ray	0.75	72.27
1292	perhaps	0.75	72.28
1293	lady	0.75	72.29
1294	manager	0.75	72.30
1295	numerous	0.75	72.30
1296	recently	0.74	72.31
1297	authority	0.74	72.32
1298	don	0.74	72.32
1299	lives	0.74	72.33
1300	poor	0.74	72.34
1301	ancient	0.74	72.35
1302	consider	0.74	72.35
1303	financial	0.74	72.36
1304	rule	0.74	72.37
1305	chair	0.74	72.38
1306	eye	0.74	72.38
1307	positive	0.74	72.39
1308	meant	0.74	72.40
1309	magnetic	0.74	72.41
1310	fast	0.74	72.41
1311	highest	0.74	72.42
1312	fingers	0.74	72.43
1313	pass	0.74	72.44
1314	commercial	0.74	72.44
1315	forms	0.74	72.45
1316	hour	0.74	72.46
1317	variety	0.74	72.47
1318	comes	0.74	72.47
1319	effective	0.74	72.48
1320	didnt	0.74	72.49
1321	applied	0.74	72.50
1322	names	0.74	72.50
1323	train	0.74	72.51
1324	necessary	0.73	72.52
1325	metal	0.73	72.52
1326	code	0.73	72.53
1327	1960	0.73	72.54
1328	increase	0.73	72.55
1329	companies	0.73	72.55
1330	greater	0.73	72.56
1331	becoming	0.73	72.57
1332	1998	0.73	72.58
1333	ice	0.73	72.58
1334	majority	0.73	72.59
1335	increased	0.73	72.60
1336	chest	0.73	72.60
1337	prime	0.73	72.61
1338	cannot	0.73	72.62
1339	cultural	0.73	72.63
1340	reach	0.73	72.63
1341	soviet	0.73	72.64
1342	create	0.73	72.65
1343	appears	0.73	72.66
1344	engineering	0.72	72.66
1345	purpose	0.72	72.67
1346	29	0.72	72.68
1347	answer	0.72	72.68
1348	activities	0.72	72.69
1349	singer	0.72	72.70
1350	helped	0.72	72.71
1351	writer	0.72	72.71
1352	navy	0.72	72.72
1353	focus	0.72	72.73
1354	plays	0.72	72.73
1355	density	0.72	72.74
1356	quality	0.72	72.75
1357	influence	0.72	72.76
1358	selected	0.71	72.76
1359	silver	0.71	72.77
1360	couple	0.71	72.78
1361	chicago	0.71	72.78
1362	trust	0.71	72.79
1363	peace	0.71	72.80
1364	figure	0.71	72.81
1365	youth	0.71	72.81
1366	artists	0.71	72.82
1367	managed	0.71	72.83
1368	wave	0.71	72.83
1369	municipality	0.71	72.84
1370	dimensional	0.71	72.85
1371	caught	0.71	72.86
1372	initial	0.71	72.86
1373	empire	0.71	72.87
1374	dance	0.71	72.88
1375	van	0.71	72.88
1376	pay	0.71	72.89
1377	annual	0.70	72.90
1378	smiled	0.70	72.91
1379	extended	0.70	72.91
1380	window	0.70	72.92
1381	defeated	0.70	72.93
1382	ago	0.70	72.93
1383	elements	0.70	72.94
1384	appear	0.70	72.95
1385	temple	0.70	72.95
1386	online	0.70	72.96
1387	classical	0.70	72.97
1388	medal	0.70	72.98
1389	thinking	0.70	72.98
1390	slowly	0.70	72.99
1391	1996	0.70	73.00
1392	1997	0.70	73.00
1393	pre	0.69	73.01
1394	islands	0.69	73.02
1395	characters	0.69	73.02
1396	le	0.69	73.03
1397	edition	0.69	73.04
1398	castle	0.69	73.05
1399	drive	0.69	73.05
1400	break	0.69	73.06
1401	uses	0.69	73.07
1402	cell	0.69	73.07
1403	existing	0.69	73.08
1404	meaning	0.69	73.09
1405	die	0.69	73.09
1406	genus	0.69	73.10
1407	greek	0.69	73.11
1408	attempt	0.69	73.11
1409	wrong	0.69	73.12
1410	zealand	0.69	73.13
1411	arrived	0.69	73.13
1412	cast	0.69	73.14
1413	supported	0.68	73.15
1414	subsequently	0.68	73.16
1415	democratic	0.68	73.16
1416	truth	0.68	73.17
1417	search	0.68	73.18
1418	fellow	0.68	73.18
1419	transport	0.68	73.19
1420	shook	0.68	73.20
1421	pain	0.68	73.20
1422	guy	0.68	73.21
1423	machine	0.68	73.22
1424	letter	0.68	73.22
1425	victory	0.68	73.23
1426	simply	0.67	73.24
1427	musical	0.67	73.24
1428	camp	0.67	73.25
1429	nor	0.67	73.26
1430	programs	0.67	73.26
1431	literature	0.67	73.27
1432	sources	0.67	73.28
1433	q	0.67	73.28
1434	hundred	0.67	73.29
1435	championships	0.67	73.30
1436	discovered	0.67	73.30
1437	mexico	0.67	73.31
1438	highly	0.67	73.32
1439	separate	0.67	73.32
1440	walk	0.67	73.33
1441	engine	0.67	73.34
1442	follow	0.67	73.34
1443	km	0.67	73.35
1444	shoulder	0.67	73.36
1445	nations	0.66	73.36
1446	plans	0.66	73.37
1447	numbers	0.66	73.38
1448	memory	0.66	73.38
1449	italy	0.66	73.39
1450	runs	0.66	73.40
1451	failed	0.66	73.40
1452	assistant	0.66	73.41
1453	fully	0.66	73.42
1454	miss	0.66	73.42
1455	claimed	0.66	73.43
1456	overall	0.66	73.44
1457	producer	0.66	73.44
1458	russia	0.66	73.45
1459	ordered	0.66	73.46
1460	basketball	0.66	73.46
1461	marriage	0.66	73.47
1462	normal	0.66	73.48
1463	pressure	0.66	73.48
1464	1995	0.66	73.49
1465	branch	0.65	73.50
1466	hotel	0.65	73.50
1467	difficult	0.65	73.51
1468	remember	0.65	73.52
1469	sex	0.65	73.52
1470	referred	0.65	73.53
1471	port	0.65	73.54
1472	soldiers	0.65	73.54
1473	territory	0.65	73.55
1474	flight	0.65	73.55
1475	nearby	0.65	73.56
1476	suddenly	0.65	73.57
1477	prove	0.65	73.57
1478	chance	0.65	73.58
1479	virginia	0.65	73.59
1480	yeah	0.65	73.59
1481	minute	0.65	73.60
1482	joseph	0.65	73.61
1483	brothers	0.65	73.61
1484	famous	0.65	73.62
1485	responsible	0.65	73.63
1486	amount	0.65	73.63
1487	neck	0.65	73.64
1488	color	0.65	73.65
1489	houses	0.64	73.65
1490	ring	0.64	73.66
1491	movie	0.64	73.66
1492	motion	0.64	73.67
1493	basis	0.64	73.68
1494	dropped	0.64	73.68
1495	rules	0.64	73.69
1496	continue	0.64	73.70
1497	1994	0.64	73.70
1498	units	0.64	73.71
1499	launched	0.64	73.72
1500	gun	0.64	73.72
1501	beautiful	0.64	73.73
1502	corner	0.64	73.74
1503	linear	0.64	73.74
1504	agreed	0.64	73.75
1505	scene	0.64	73.75
1506	expression	0.64	73.76
1507	grew	0.64	73.77
1508	trees	0.64	73.77
1509	allows	0.64	73.78
1510	guard	0.64	73.79
1511	multi	0.64	73.79
1512	et	0.64	73.80
1513	officers	0.64	73.81
1514	talking	0.64	73.81
1515	remaining	0.64	73.82
1516	defense	0.64	73.82
1517	smaller	0.64	73.83
1518	nd	0.64	73.84
1519	families	0.64	73.84
1520	31	0.64	73.85
1521	digital	0.64	73.86
1522	algorithm	0.63	73.86
1523	1992	0.63	73.87
1524	lack	0.63	73.88
1525	sorry	0.63	73.88
1526	operated	0.63	73.89
1527	male	0.63	73.89
1528	fear	0.63	73.90
1529	existence	0.63	73.91
1530	serve	0.63	73.91
1531	straight	0.63	73.92
1532	status	0.63	73.93
1533	angeles	0.63	73.93
1534	showed	0.63	73.94
1535	commander	0.63	73.95
1536	growth	0.63	73.95
1537	solution	0.63	73.96
1538	iii	0.63	73.96
1539	jewish	0.63	73.97
1540	determined	0.63	73.98
1541	situation	0.63	73.98
1542	rural	0.63	73.99
1543	gives	0.63	74.00
1544	stories	0.63	74.00
1545	applications	0.63	74.01
1546	choice	0.62	74.01
1547	troops	0.62	74.02
1548	environment	0.62	74.03
1549	workers	0.62	74.03
1550	composed	0.62	74.04
1551	relations	0.62	74.05
1552	watch	0.62	74.05
1553	strength	0.62	74.06
1554	oil	0.62	74.06
1555	application	0.62	74.07
1556	pair	0.62	74.08
1557	wind	0.62	74.08
1558	box	0.62	74.09
1559	waiting	0.62	74.10
1560	condition	0.62	74.10
1561	ability	0.62	74.11
1562	chairman	0.62	74.11
1563	serving	0.62	74.12
1564	levels	0.62	74.13
1565	doctor	0.62	74.13
1566	laws	0.62	74.14
1567	recording	0.61	74.14
1568	cities	0.61	74.15
1569	treatment	0.61	74.16
1570	electric	0.61	74.16
1571	martin	0.61	74.17
1572	defined	0.61	74.18
1573	guitar	0.61	74.18
1574	happy	0.61	74.19
1575	notable	0.61	74.19
1576	vice	0.61	74.20
1577	respect	0.61	74.21
1578	constructed	0.61	74.21
1579	scored	0.61	74.22
1580	exactly	0.61	74.22
1581	mainly	0.61	74.23
1582	older	0.61	74.24
1583	produce	0.61	74.24
1584	consists	0.61	74.25
1585	types	0.61	74.25
1586	bishop	0.61	74.26
1587	score	0.61	74.27
1588	1993	0.61	74.27
1589	judge	0.61	74.28
1590	protection	0.61	74.28
1591	highway	0.61	74.29
1592	fort	0.61	74.30
1593	filled	0.60	74.30
1594	exchange	0.60	74.31
1595	products	0.60	74.32
1596	florida	0.60	74.32
1597	ministry	0.60	74.33
1598	administrative	0.60	74.33
1599	soft	0.60	74.34
1600	foot	0.60	74.35
1601	note	0.60	74.35
1602	border	0.60	74.36
1603	el	0.60	74.36
1604	irish	0.60	74.37
1605	networks	0.60	74.38
1606	fighting	0.60	74.38
1607	miles	0.60	74.39
1608	host	0.60	74.39
1609	wales	0.60	74.40
1610	background	0.60	74.41
1611	becomes	0.60	74.41
1612	intended	0.60	74.42
1613	wood	0.60	74.42
1614	growing	0.60	74.43
1615	sign	0.60	74.44
1616	nation	0.60	74.44
1617	heat	0.60	74.45
1618	spring	0.60	74.45
1619	mixed	0.60	74.46
1620	legs	0.60	74.46
1621	prize	0.60	74.47
1622	removed	0.59	74.48
1623	1991	0.59	74.48
1624	piece	0.59	74.49
1625	speak	0.59	74.49
1626	images	0.59	74.50
1627	activity	0.59	74.51
1628	fifth	0.59	74.51
1629	regiment	0.59	74.52
1630	generation	0.59	74.52
1631	boys	0.59	74.53
1632	winter	0.59	74.54
1633	risk	0.59	74.54
1634	leaves	0.59	74.55
1635	ones	0.59	74.55
1636	ships	0.59	74.56
1637	safety	0.59	74.57
1638	actor	0.59	74.57
1639	impact	0.59	74.58
1640	regions	0.59	74.58
1641	watched	0.59	74.59
1642	baseball	0.59	74.59
1643	horse	0.59	74.60
1644	product	0.59	74.61
1645	seems	0.59	74.61
1646	wing	0.59	74.62
1647	flow	0.58	74.62
1648	secret	0.58	74.63
1649	revealed	0.58	74.64
1650	offer	0.58	74.64
1651	walls	0.58	74.65
1652	1950	0.58	74.65
1653	whatever	0.58	74.66
1654	super	0.58	74.66
1655	connected	0.58	74.67
1656	iron	0.58	74.68
1657	wait	0.58	74.68
1658	elections	0.58	74.69
1659	framework	0.58	74.69
1660	journal	0.58	74.70
1661	pretty	0.58	74.71
1662	values	0.58	74.71
1663	tower	0.58	74.72
1664	pacific	0.58	74.72
1665	baby	0.58	74.73
1666	limit	0.58	74.73
1667	remain	0.58	74.74
1668	please	0.58	74.75
1669	affairs	0.58	74.75
1670	matches	0.58	74.76
1671	propose	0.58	74.76
1672	stations	0.57	74.77
1673	freedom	0.57	74.77
1674	ndash	0.57	74.78
1675	task	0.57	74.79
1676	slightly	0.57	74.79
1677	looks	0.57	74.80
1678	ball	0.57	74.80
1679	goes	0.57	74.81
1680	louis	0.57	74.81
1681	transition	0.57	74.82
1682	acting	0.57	74.83
1683	perfect	0.57	74.83
1684	derived	0.57	74.84
1685	broken	0.57	74.84
1686	trial	0.57	74.85
1687	build	0.57	74.85
1688	junior	0.57	74.86
1689	mentioned	0.57	74.87
1690	resulting	0.57	74.87
1691	beach	0.57	74.88
1692	join	0.57	74.88
1693	store	0.57	74.89
1694	corps	0.57	74.89
1695	spain	0.57	74.90
1696	candidate	0.57	74.91
1697	holy	0.57	74.91
1698	structures	0.56	74.92
1699	develop	0.56	74.92
1700	hurt	0.56	74.93
1701	paid	0.56	74.93
1702	planned	0.56	74.94
1703	behavior	0.56	74.95
1704	experimental	0.56	74.95
1705	500	0.56	74.96
1706	acquired	0.56	74.96
1707	sitting	0.56	74.97
1708	edward	0.56	74.97
1709	stadium	0.56	74.98
1710	safe	0.56	74.98
1711	scientific	0.56	74.99
1712	bound	0.56	75.00
1713	questions	0.56	75.00
1714	tracks	0.56	75.01
1715	joint	0.56	75.01
1716	ill	0.56	75.02
1717	corporation	0.56	75.02
1718	daily	0.56	75.03
1719	parish	0.56	75.04
1720	vote	0.56	75.04
1721	volume	0.56	75.05
1722	minor	0.56	75.05
1723	golden	0.56	75.06
1724	prison	0.56	75.06
1725	respectively	0.56	75.07
1726	israel	0.56	75.07
1727	creek	0.56	75.08
1728	weight	0.56	75.09
1729	page	0.56	75.09
1730	1989	0.55	75.10
1731	windows	0.55	75.10
1732	editor	0.55	75.11
1733	closer	0.55	75.11
1734	suggested	0.55	75.12
1735	mrs	0.55	75.12
1736	typically	0.55	75.13
1737	contact	0.55	75.14
1738	broke	0.55	75.14
1739	needs	0.55	75.15
1740	lee	0.55	75.15
1741	materials	0.55	75.16
1742	easy	0.55	75.16
1743	classes	0.55	75.17
1744	estate	0.55	75.17
1745	sky	0.55	75.18
1746	share	0.55	75.18
1747	path	0.55	75.19
1748	powerful	0.55	75.20
1749	realized	0.55	75.20
1750	touch	0.55	75.21
1751	shape	0.55	75.21
1752	parties	0.55	75.22
1753	formerly	0.55	75.22
1754	combined	0.55	75.23
1755	efforts	0.55	75.23
1756	newspaper	0.55	75.24
1757	issued	0.55	75.24
1758	lies	0.55	75.25
1759	latin	0.55	75.26
1760	emperor	0.54	75.26
1761	lay	0.54	75.27
1762	finite	0.54	75.27
1763	solutions	0.54	75.28
1764	crew	0.54	75.28
1765	constant	0.54	75.29
1766	supreme	0.54	75.29
1767	sets	0.54	75.30
1768	object	0.54	75.30
1769	~	0.54	75.31
1770	rise	0.54	75.32
1771	agency	0.54	75.32
1772	parameters	0.54	75.33
1773	semi	0.54	75.33
1774	settlement	0.54	75.34
1775	alongside	0.54	75.34
1776	spoke	0.54	75.35
1777	follows	0.54	75.35
1778	retired	0.54	75.36
1779	spirit	0.54	75.36
1780	concept	0.54	75.37
1781	setting	0.54	75.38
1782	software	0.54	75.38
1783	architecture	0.54	75.39
1784	accepted	0.54	75.39
1785	secondary	0.54	75.40
1786	picture	0.54	75.40
1787	200	0.54	75.41
1788	content	0.54	75.41
1789	britain	0.54	75.42
1790	noise	0.54	75.42
1791	equation	0.54	75.43
1792	signal	0.54	75.43
1793	spread	0.54	75.44
1794	sleep	0.54	75.44
1795	recognized	0.54	75.45
1796	reduced	0.54	75.46
1797	obtain	0.54	75.46
1798	constitution	0.54	75.47
1799	serious	0.54	75.47
1800	yellow	0.54	75.48
1801	rich	0.54	75.48
1802	block	0.54	75.49
1803	seeing	0.54	75.49
1804	transfer	0.54	75.50
1805	poland	0.53	75.50
1806	powers	0.53	75.51
1807	effort	0.53	75.51
1808	era	0.53	75.52
1809	goals	0.53	75.53
1810	rd	0.53	75.53
1811	carolina	0.53	75.54
1812	60	0.53	75.54
1813	ways	0.53	75.55
1814	travel	0.53	75.55
1815	champion	0.53	75.56
1816	mayor	0.53	75.56
1817	advanced	0.53	75.57
1818	measure	0.53	75.57
1819	resources	0.53	75.58
1820	sam	0.53	75.58
1821	shortly	0.53	75.59
1822	tom	0.53	75.59
1823	none	0.53	75.60
1824	contemporary	0.53	75.60
1825	marine	0.53	75.61
1826	fixed	0.53	75.62
1827	individuals	0.53	75.62
1828	christ	0.53	75.63
1829	soul	0.53	75.63
1830	understanding	0.53	75.64
1831	nuclear	0.53	75.64
1832	capacity	0.52	75.65
1833	objects	0.52	75.65
1834	save	0.52	75.66
1835	1988	0.52	75.66
1836	evolution	0.52	75.67
1837	drama	0.52	75.67
1838	commonly	0.52	75.68
1839	destroyed	0.52	75.68
1840	experiments	0.52	75.69
1841	fish	0.52	75.69
1842	easily	0.52	75.70
1843	industrial	0.52	75.70
1844	vocals	0.52	75.71
1845	primarily	0.52	75.71
1846	conducted	0.52	75.72
1847	perform	0.52	75.73
1848	register	0.52	75.73
1849	agent	0.52	75.74
1850	broadcast	0.52	75.74
1851	earned	0.52	75.75
1852	connection	0.52	75.75
1853	alexander	0.52	75.76
1854	platform	0.52	75.76
1855	examples	0.52	75.77
1856	orders	0.52	75.77
1857	discuss	0.52	75.78
1858	identified	0.52	75.78
1859	visit	0.51	75.79
1860	hole	0.51	75.79
1861	neither	0.51	75.80
1862	challenge	0.51	75.80
1863	sides	0.51	75.81
1864	founder	0.51	75.81
1865	principal	0.51	75.82
1866	dutch	0.51	75.82
1867	projects	0.51	75.83
1868	traffic	0.51	75.83
1869	headed	0.51	75.84
1870	seem	0.51	75.84
1871	stared	0.51	75.85
1872	firm	0.51	75.85
1873	scotland	0.51	75.86
1874	techniques	0.51	75.86
1875	evening	0.51	75.87
1876	mountains	0.51	75.87
1877	urban	0.51	75.88
1878	garden	0.51	75.88
1879	reading	0.51	75.89
1880	reference	0.51	75.89
1881	jones	0.51	75.90
1882	widely	0.51	75.90
1883	watching	0.51	75.91
1884	pennsylvania	0.51	75.91
1885	com	0.51	75.92
1886	declared	0.51	75.92
1887	transferred	0.51	75.93
1888	planning	0.51	75.93
1889	ahead	0.50	75.94
1890	unique	0.50	75.94
1891	target	0.50	75.95
1892	scheme	0.50	75.95
1893	divided	0.50	75.96
1894	map	0.50	75.96
1895	winner	0.50	75.97
1896	senate	0.50	75.97
1897	1987	0.50	75.98
1898	providing	0.50	75.98
1899	turning	0.50	75.99
1900	mom	0.50	75.99
1901	technical	0.50	76.00
1902	escape	0.50	76.00
1903	unable	0.50	76.01
1904	settled	0.50	76.01
1905	leaders	0.50	76.02
1906	1986	0.50	76.02
1907	campus	0.50	76.03
1908	dynamics	0.50	76.03
1909	finding	0.50	76.04
1910	pushed	0.50	76.04
1911	prominent	0.50	76.05
1912	lieutenant	0.50	76.05
1913	adopted	0.50	76.06
1914	equipment	0.50	76.06
1915	languages	0.50	76.07
1916	steps	0.50	76.07
1917	speaking	0.50	76.08
1918	academic	0.50	76.08
1919	damage	0.50	76.09
1920	boundary	0.50	76.09
1921	receive	0.50	76.10
1922	younger	0.49	76.10
1923	bottom	0.49	76.11
1924	dedicated	0.49	76.11
1925	flat	0.49	76.12
1926	drew	0.49	76.12
1927	slow	0.49	76.13
1928	replied	0.49	76.13
1929	grant	0.49	76.14
1930	murder	0.49	76.14
1931	core	0.49	76.15
1932	frank	0.49	76.15
1933	protect	0.49	76.16
1934	memorial	0.49	76.16
1935	origin	0.49	76.17
1936	resolution	0.49	76.17
1937	basic	0.49	76.18
1938	johnson	0.49	76.18
1939	stepped	0.49	76.19
1940	communities	0.49	76.19
1941	boston	0.49	76.20
1942	claim	0.49	76.20
1943	gaze	0.49	76.21
1944	bodies	0.49	76.21
1945	taught	0.49	76.22
1946	joe	0.49	76.22
1947	teacher	0.49	76.23
1948	operating	0.49	76.23
1949	graduated	0.49	76.24
1950	mike	0.49	76.24
1951	lie	0.49	76.25
1952	disease	0.49	76.25
1953	unknown	0.49	76.26
1954	wild	0.49	76.26
1955	alpha	0.49	76.27
1956	republican	0.49	76.27
1957	sort	0.49	76.28
1958	occurred	0.49	76.28
1959	owner	0.49	76.29
1960	begin	0.49	76.29
1961	twice	0.49	76.30
1962	demonstrate	0.49	76.30
1963	kiss	0.49	76.31
1964	walking	0.49	76.31
1965	inspired	0.49	76.31
1966	learned	0.49	76.32
1967	organized	0.49	76.32
1968	francisco	0.49	76.33
1969	interview	0.49	76.33
1970	domain	0.49	76.34
1971	captured	0.48	76.34
1972	reserve	0.48	76.35
1973	actions	0.48	76.35
1974	label	0.48	76.36
1975	dad	0.48	76.36
1976	promoted	0.48	76.37
1977	weak	0.48	76.37
1978	allowing	0.48	76.38
1979	>	0.48	76.38
1980	frequency	0.48	76.39
1981	farm	0.48	76.39
1982	plane	0.48	76.40
1983	1985	0.48	76.40
1984	honor	0.48	76.41
1985	address	0.48	76.41
1986	independence	0.48	76.42
1987	communication	0.48	76.42
1988	chosen	0.48	76.43
1989	1984	0.48	76.43
1990	price	0.48	76.44
1991	tax	0.48	76.44
1992	politician	0.48	76.45
1993	von	0.48	76.45
1994	leadership	0.48	76.45
1995	maximum	0.48	76.46
1996	zero	0.48	76.46
1997	victoria	0.48	76.47
1998	avenue	0.48	76.47
1999	enemy	0.48	76.48
2000	officially	0.48	76.48
2001	scott	0.48	76.49
2002	increasing	0.48	76.49
2003	surrounding	0.48	76.50
2004	armed	0.48	76.50
2005	carry	0.48	76.51
2006	ma	0.48	76.51
2007	deputy	0.48	76.52
2008	determine	0.48	76.52
2009	laughed	0.48	76.53
2010	random	0.48	76.53
2011	cars	0.48	76.54
2012	entertainment	0.48	76.54
2013	crime	0.48	76.55
2014	shut	0.48	76.55
2015	focused	0.48	76.56
2016	asia	0.48	76.56
2017	wo	0.48	76.56
2018	speech	0.48	76.57
2019	possibly	0.47	76.57
2020	difference	0.47	76.58
2021	intelligence	0.47	76.58
2022	refused	0.47	76.59
2023	showing	0.47	76.59
2024	split	0.47	76.60
